,lien, Marque , Modèle , Mise en circulation , Energie , Boite vitesse , kilométrage, Puissance fiscal, Etat du véhicule ,date annonce,Prix
903,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-mini-cooper-full-option-premium-pack-14917,Mini,Cooper,01-2011,Essence,Automatique,113000 Km,7 CV,Excellent,7 Nov. 2017,37500
904,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/rexton-4x4-14913,Ssangyong ,Rexto N,10-2004,Essence,Manuelle,68000 Km,10 CV,Bon,7 Nov. 2017,22000
905,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/partner-tres-bonne-occasion-a-vendre-14912,Peugeot,Partner ,04-2009,Diesel,Manuelle,213000 Km,6 CV,Très bon,7 Nov. 2017,23000
906,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mini-cooper-14911,Mini,Cooper,2002,Essence,Manuelle,160000 Km,,Très bon,6 Nov. 2017,20500
907,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/clio-campus-1-ere-main-14904,Renault,Clio Campus,11-2010,Essence,Manuelle,117000 Km,4 CV,Excellent,6 Nov. 2017,23000
908,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-av-echange-14896,Ford,Fiesta,08-2012,Essence,Manuelle,180000 Km,5 CV,Excellent,1 Nov. 2017,19000
909,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c4-hdi-16-14897,Citroen,C4,05-2013,Diesel,Manuelle,61000 Km,5 CV,D'origine,1 Nov. 2017,36000
910,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-polo-6-14888,Volkswagen,Polo 5,2005,Essence,Manuelle,155000 Km,4 CV,Très bon,31 Oct. 2017,15000
911,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c3-14887,Citroen,C3,2009,Essence,Manuelle,175000 Km,5 CV,Très bon,31 Oct. 2017,17500
912,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a4-14886,Audi,A4,2005,Diesel,Manuelle,87000 Km,8 CV,Très bon,31 Oct. 2017,19000
913,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-golf-7-14885,Volkswagen,Golf 7,2014,Essence,Manuelle,96000 Km,5 CV,Très bon,31 Oct. 2017,53000
914,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-ranger-14884,Ford,Ranger,2008,Diesel,Manuelle,210000 Km,10 CV,Très bon,31 Oct. 2017,18500
915,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-serie-5-14883,BMW,SERIE 5 ,2011,Diesel,Automatique,155000 Km,10 CV,Très bon,31 Oct. 2017,84000
916,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-golf-7-14882,Volkswagen,Golf 7,2015,Essence,Manuelle,47000 Km,5 CV,Très bon,31 Oct. 2017,53700
917,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-evo-14881,Fiat,Punto Evo,2011,Essence,Manuelle,125000 Km,4 CV,Très bon,31 Oct. 2017,20500
918,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-doblo-14880,Fiat,Doblo,2014,Diesel,Manuelle,90 Km,5 CV,Très bon,31 Oct. 2017,18500
919,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-caddy-14879,Volkswagen,Caddy,2011,Diesel,Manuelle,135000 Km,5 CV,Très bon,31 Oct. 2017,21000
920,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-benz-cls-500-7g-tronic-limousine-14873,Mercedes,Classe CIS,2005,Essence,Automatique,133000 Km,22 CV,Excellent,30 Oct. 2017,100000
921,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-7-lounge-14874,Volkswagen,Golf 7,01-2016,Essence,Manuelle,4000 Km,6 CV,D'origine,30 Oct. 2017,62000
922,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-a180-08-2014-tbe-14871,Mercedes,Classe A,08-2014,Essence,Manuelle,91000 Km,6 CV,Excellent,29 Oct. 2017,58000
923,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a3-16-tdi-toit-panoramic-14872,Audi,A3,01-2010,Diesel,Manuelle,165000 Km,5 CV,Neuf,29 Oct. 2017,37000
924,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-ssangyoug-14847,Ssangyong ,Family,11-2015,Essence,Manuelle,30000 Km,7 CV,D'origine,26 Oct. 2017,48000
925,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/belle-mini-unique-14851,Mini,One,02-2015,Essence,Manuelle,51000 Km,5 CV,Excellent,26 Oct. 2017,63000
926,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/316i-neuf-14852,BMW,SERIE 3 ,06-2014,Essence,Manuelle,39000 Km,7 CV,Excellent,26 Oct. 2017,68000
927,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-titanium-14846,Ford,Fiesta,07-2013,Essence,Manuelle,31000 Km,5 CV,Excellent,24 Oct. 2017,29000
928,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-14834,Seat,Ibiza,12-2012,Essence,Manuelle,91000 Km,5 CV,D'origine,23 Oct. 2017,26500
929,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-symbol-14845,Renault,Symbol,2015,Essence,Manuelle,72000 Km,5 CV,Très bon,23 Oct. 2017,27800
930,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-passat-14844,Volkswagen,Passat,2012,Diesel,Manuelle,105000 Km,5 CV,Très bon,23 Oct. 2017,46000
931,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c5-14843,Citroen,C5,2008,Diesel,Manuelle,270000 Km,4 CV,Très bon,23 Oct. 2017,21000
932,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-symbol-14842,Renault,Symbol,2011,Essence,Manuelle,115000 Km,5 CV,Très bon,23 Oct. 2017,19400
933,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-14841,Peugeot,206,2010,Essence,Manuelle,77000 Km,4 CV,Très bon,23 Oct. 2017,17800
934,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-207-14840,Peugeot,207,2009,Diesel,Manuelle,185000 Km,5 CV,Très bon,23 Oct. 2017,19500
935,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-fluence-14838,Renault,Fluence,2012,Diesel,Manuelle,145000 Km,6 CV,Très bon,23 Oct. 2017,24500
936,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-benz-c220-14835,Mercedes,Classe C,2009,Diesel,Manuelle,155000 Km,10 CV,Très bon,23 Oct. 2017,48000
937,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/berlingo-exclusive-unique-14833,Citroen,Berlingo,12-2012,Diesel,Automatique,134000 Km,5 CV,Excellent,21 Oct. 2017,44000
938,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/chevrolet-cruze-ls-14829,Chevrolet,Cruze,11-2012,Essence,Manuelle,87500 Km,7 CV,D'origine,20 Oct. 2017,27500
939,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a4-b5-16-14821,Audi,A4,09-1995,Essence,Manuelle,356000 Km,8 CV,Bon,19 Oct. 2017,10000
940,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/vente-clio-renault-essence-14827,Renault,Clio,10-2001,Essence,Manuelle,300 Km,4 CV,Bon,19 Oct. 2017,13800
941,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/clio-ou-echange-14822,Renault,Clio 4,09-1999,Essence,Manuelle,250 Km,4 CV,En marche,18 Oct. 2017,10500
942,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/tres-bonne-affaire-14823,Ford,Mondeo,07-2008,Essence,Manuelle,160000 Km,8 CV,Très bon,18 Oct. 2017,18000
943,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-amarok-14825,Volkswagen,Amarok,01-2012,Diesel,Manuelle,189000 Km,8 CV,Très bon,18 Oct. 2017,48000
944,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-grande-punto-14818,Fiat,Grande Punto ,2016,Essence,Manuelle,27000 Km,4 CV,Très bon,15 Oct. 2017,27500
945,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-plus-14817,Peugeot,206 plus,2011,Essence,Manuelle,72000 Km,4 CV,Très bon,15 Oct. 2017,21500
946,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-14816,Kia,RIO,2013,Essence,Manuelle,72000 Km,5 CV,Très bon,15 Oct. 2017,26800
947,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-serie-1-14815,BMW,SERIE 1 ,2007,Essence,Manuelle,185000 Km,7 CV,Très bon,15 Oct. 2017,27800
948,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mini-one-14814,Mini,One,2003,Essence,Manuelle,195000 Km,6 CV,Très bon,15 Oct. 2017,22000
949,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-208-14813,Peugeot,208,2013,Essence,Manuelle,90000 Km,5 CV,Très bon,15 Oct. 2017,24500
950,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c5-14812,Citroen,C5,2010,Essence,Manuelle,270000 Km,9 CV,Très bon,15 Oct. 2017,24900
951,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-golf-6-14811,Volkswagen,Golf 6,2010,Essence,Manuelle,145000 Km,7 CV,Très bon,15 Oct. 2017,27400
952,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-fluence-14810,Renault,Fluence,2013,Essence,Manuelle,92000 Km,7 CV,Très bon,15 Oct. 2017,28700
953,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-escort-premiere-generation-1968-1975-14794,Ford,Escort,01-1972,Essence,Manuelle,80000 Km,5 CV,Assez bon,12 Oct. 2017,5000
954,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-14786,Renault,Clio,2002,Essence,Manuelle,230000 Km,4 CV,Bon,10 Oct. 2017,12300
955,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-14785,Renault,Clio,2000,Essence,Manuelle,270000 Km,4 CV,Bon,10 Oct. 2017,11400
956,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c3-14784,Citroen,C3,2013,Essence,Manuelle,52000 Km,5 CV,Très bon,10 Oct. 2017,24500
957,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-500-14783,Fiat,500,2008,Essence,Manuelle,175000 Km,4 CV,Très bon,10 Oct. 2017,23000
958,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ssangyong-actyon-14782,Ssangyong ,Actyon,2014,Diesel,Manuelle,145000 Km,7 CV,Très bon,10 Oct. 2017,35000
959,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/nissan-juke-14781,Nissan,Juke,2011,Diesel,Manuelle,135000 Km,6 CV,Très bon,10 Oct. 2017,39500
960,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-une-polo-3-14776,Volkswagen,Polo 3,12-1998,Essence,Manuelle,263000 Km,4 CV,Excellent,9 Oct. 2017,9300
961,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/chevrolet-optra-14771,Chevrolet,Optra,05-2008,Essence,Manuelle,170000 Km,6 CV,Excellent,9 Oct. 2017,17000
962,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-ax-essence-14752,Citroen,AX,12-1992,Essence,Manuelle,490000 Km,4 CV,Bon,4 Oct. 2017,4800
963,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/vend-volkswagen-jetta-14751,Volkswagen,Jetta,10-2012,Essence,Manuelle,97000 Km,8 CV,Excellent,3 Oct. 2017,36000
964,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-benz-c-180-14739,Mercedes,Classe C,04-2013,Diesel,Automatique,75000 Km,6 CV,Excellent,2 Oct. 2017,33000
965,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-benz-c-180-cdi-14740,Mercedes,Classe C,01-2013,Diesel,Automatique,75000 Km,6 CV,Excellent,2 Oct. 2017,30000
966,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-benz-c-180-cdi-be-start-14741,Mercedes,Classe C,2013,Diesel,Automatique,67000 Km,6 CV,Excellent,2 Oct. 2017,33000
967,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/206-4-cv-1-ere-main-14738,Peugeot,206,01-2004,Essence,Manuelle,215000 Km,4 CV,Excellent,2 Oct. 2017,14000
968,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/vend-peugeot-206-tres-bon-etat-14737,Peugeot,206,02-2006,Essence,Manuelle,138000 Km,4 CV,Très bon,1 Oct. 2017,15500
969,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a4-14736,Audi,A4,10-2003,Diesel,Manuelle,237000 Km,6 CV,Excellent,1 Oct. 2017,22500
970,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-6-12-tsi-14729,Volkswagen,Golf 6,08-2010,Essence,Manuelle,128000 Km,7 CV,Très bon,29 Sept. 2017,37500
971,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-corsa-swing-14719,Opel,Corsa,01-2003,Essence,Manuelle,175000 Km,4 CV,Bon,28 Sept. 2017,8000
972,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-berlingo-14718,Citroen,Berlingo,2011,Diesel,Manuelle,165000 Km,7 CV,Bon,27 Sept. 2017,14500
973,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-vento-14717,Volkswagen,Vento,1994,Diesel,Manuelle,44000 Km,6 CV,Bon,27 Sept. 2017,13300
974,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a4-14716,Audi,A4,2005,Essence,Manuelle,270000 Km,7 CV,Très bon,27 Sept. 2017,20000
975,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-berlingo-14715,Citroen,Berlingo,2006,Diesel,Manuelle,125000 Km,6 CV,Bon,27 Sept. 2017,17000
976,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-14714,Renault,Clio,2014,Diesel,Manuelle,125000 Km,6 CV,Très bon,27 Sept. 2017,27900
977,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-jumper-14713,Citroen,Jumpy,2012,Diesel,Manuelle,125000 Km,7 CV,Très bon,27 Sept. 2017,22000
978,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-symbol-14712,Renault,Symbol,2012,Essence,Manuelle,87000 Km,5 CV,Très bon,27 Sept. 2017,17300
979,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-polo-6-14711,Volkswagen,Polo 6,2007,Essence,Manuelle,125000 Km,4 CV,Très bon,27 Sept. 2017,15500
980,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-passat-14710,Volkswagen,Passat,2007,Diesel,Manuelle,62000 Km,6 CV,Très bon,27 Sept. 2017,35000
981,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-serie-3-14709,BMW,SERIE 3 ,2011,Essence,Manuelle,165000 Km,7 CV,Très bon,27 Sept. 2017,54000
982,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-berlingo-14708,Citroen,Berlingo,2009,Diesel,Manuelle,145000 Km,6 CV,Très bon,27 Sept. 2017,25400
983,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-14707,Peugeot,Partner ,2006,Essence,Manuelle,230000 Km,5 CV,Bon,27 Sept. 2017,14000
984,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-301-14706,Peugeot,301,2014,Essence,Manuelle,72000 Km,5 CV,Très bon,27 Sept. 2017,21000
985,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-4-14705,Volkswagen,Golf 4,1999,Essence,Manuelle,7000 Km,5 CV,Bon,27 Sept. 2017,14000
986,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/rover-75-a-ne-pas-rater-14704,Rover,75,05-2001,Essence,Manuelle,315000 Km,8 CV,Bon,25 Sept. 2017,14500
987,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/vends-voiture-14697,Peugeot,301,02-2015,Essence,Manuelle,24500 Km,5 CV,Excellent,24 Sept. 2017,30000
988,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-caddy-diesel-tdi-toutes-options-14696,Volkswagen,Caddy,11-2012,Diesel,Manuelle,215000 Km,5 CV,Excellent,23 Sept. 2017,21000
989,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-serie-318d-bva-phase-2-14695,BMW,SERIE 3 ,12-2008,Diesel,Automatique,150000 Km,8 CV,Excellent,23 Sept. 2017,39000
990,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/seat-exeo-neuve-14690,Seat,Toledo,06-2012,Essence,Manuelle,60 Km,7 CV,Excellent,21 Sept. 2017,35500
991,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-sorento-14688,Kia,Sporento,2011,Diesel,Manuelle,185000 Km,12 CV,Très bon,20 Sept. 2017,43000
992,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-14687,Renault,Clio,2014,Essence,Manuelle,92000 Km,5 CV,Très bon,20 Sept. 2017,29800
993,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-berlingo-14686,Citroen,Berlingo,2013,Essence,Manuelle,92000 Km,7 CV,Très bon,20 Sept. 2017,34000
994,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-14685,Ford,Fiesta,2013,Essence,Manuelle,77000 Km,5 CV,Très bon,20 Sept. 2017,18000
995,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-symbol-14684,Renault,Symbol,2014,Essence,Manuelle,72000 Km,5 CV,Très bon,20 Sept. 2017,23000
996,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-14683,Peugeot,Partner ,2005,Diesel,Manuelle,320000 Km,7 CV,Bon,20 Sept. 2017,12000
997,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-14682,Renault,Clio,2011,Essence,Manuelle,115000 Km,5 CV,Très bon,20 Sept. 2017,16700
998,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/jeep-grand-cherokee-14681,Jeep,Grand cherokee,2004,Diesel,Manuelle,230000 Km,11 CV,Bon,20 Sept. 2017,23000
999,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-14680,Renault,Clio,2002,Essence,Manuelle,185000 Km,4 CV,Bon,20 Sept. 2017,14300
1000,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-polo-7-14679,Volkswagen,Polo 7,2010,Essence,Manuelle,135000 Km,5 CV,Très bon,20 Sept. 2017,23900
1001,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-14678,Renault,Megane,2011,Diesel,Manuelle,135000 Km,5 CV,Très bon,20 Sept. 2017,25000
1002,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-14677,Kia,RIO,2010,Essence,Manuelle,145000 Km,6 CV,Très bon,20 Sept. 2017,18500
1003,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-2008-14676,Peugeot,2008,2014,Essence,Manuelle,47000 Km,5 CV,Très bon,20 Sept. 2017,38000
1004,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a180-amg-diesel-14674,Mercedes,Classe A,11-2013,Diesel,Automatique,122000 Km,6 CV,Excellent,20 Sept. 2017,77000
1005,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/vend-voiture-ford-fiesta-excellent-etat-visible-sur-rdv-14673,Ford,Fiesta,09-2011,Essence,Manuelle,86000 Km,5 CV,Excellent,20 Sept. 2017,21000
1006,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ml430-gpl-bonne-affaire-14669,Mercedes,ML,04-2000,GPL,Automatique,273000 Km,21 CV,Excellent,19 Sept. 2017,19500
1007,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-express-diesel-14658,Renault,Express,01-1986,Diesel,Manuelle,500 Km,6 CV,En marche,19 Sept. 2017,4300
1008,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-corsa-2014-14668,Opel,Corsa,07-2014,Essence,Manuelle,60373 Km,5 CV,Excellent,19 Sept. 2017,24800
1009,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-corsa-c-14665,Opel,Corsa,11-2006,Essence,Manuelle,157000 Km,4 CV,Bon,18 Sept. 2017,11500
1010,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-7-14662,Volkswagen,Golf 7,01-2013,Essence,Manuelle,100000 Km,5 CV,D'origine,18 Sept. 2017,40000
1011,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-sedan-14657,Volkswagen,Polo,04-2014,Essence,Manuelle,69500 Km,5 CV,D'origine,18 Sept. 2017,28000
1012,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-une-cheverolet-aveo-modele-2010-14656,Chevrolet,Aveo,10-2010,Essence,Manuelle,90 Km,5 CV,D'origine,18 Sept. 2017,16500
1013,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c4-14655,Citroen,C4,2009,Essence,Manuelle,125000 Km,6 CV,Très bon,17 Sept. 2017,19500
1014,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-14654,Renault,Clio,2009,Essence,Manuelle,155000 Km,5 CV,Très bon,17 Sept. 2017,17000
1015,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-207-14653,Peugeot,207,2009,Essence,Manuelle,135000 Km,5 CV,Très bon,17 Sept. 2017,20000
1016,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-14652,Fiat,Punto,2010,Essence,Manuelle,153700 Km,5 CV,Très bon,17 Sept. 2017,14000
1017,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-sandero-14651,Dacia,Sandero ,2014,Essence,Manuelle,67000 Km,5 CV,Très bon,17 Sept. 2017,20500
1018,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-14650,Peugeot,206,2006,Essence,Manuelle,214 Km,5 CV,Bon,17 Sept. 2017,14000
1019,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-sportage-14649,Kia,Sportages,2014,Diesel,Manuelle,87000 Km,7 CV,Très bon,17 Sept. 2017,61000
1020,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/passat-b7-unique-14646,Volkswagen,Passat,11-2013,Diesel,Manuelle,110000 Km,5 CV,Excellent,16 Sept. 2017,55000
1021,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-7-14645,Volkswagen,Golf 7,09-2013,Essence,Manuelle,63000 Km,5 CV,Neuf,13 Sept. 2017,44000
1022,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-clk-essence-9cv-14644,Mercedes,Classe CLK,07-1999,Essence,Manuelle,330000 Km,9 CV,Très bon,13 Sept. 2017,16000
1023,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/class-a-180-cdi-amg-14633,Mercedes,Classe A,2014,Diesel,Manuelle,92000 Km,5 CV,Très bon,12 Sept. 2017,68500
1024,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-saxo-14632,Citroen,Saxo,2002,Essence,Manuelle,165000 Km,4 CV,Bon,12 Sept. 2017,9100
1025,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/lancia-ypsilon-14631,Lancia,Ypsilon,2013,Essence,Manuelle,125000 Km,4 CV,Très bon,12 Sept. 2017,20300
1026,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-polo-6-14630,Volkswagen,Polo 6,2008,Essence,Manuelle,175000 Km,4 CV,Très bon,12 Sept. 2017,15700
1027,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-14629,Renault,Clio,2005,Essence,Manuelle,270000 Km,5 CV,Bon,12 Sept. 2017,12800
1028,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-307-14628,Peugeot,307,2007,Essence,Manuelle,135000 Km,5 CV,Très bon,12 Sept. 2017,20000
1029,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mini-one-14627,Mini,One,2010,Essence,Manuelle,135000 Km,5 CV,Très bon,12 Sept. 2017,26000
1030,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-14626,Fiat,Punto,2014,Essence,Manuelle,7000 Km,4 CV,Très bon,12 Sept. 2017,19200
1031,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-14625,Renault,Megane,2000,Essence,Manuelle,195000 Km,7 CV,Très bon,12 Sept. 2017,11500
1032,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-grande-punto-14624,Fiat,Grande Punto ,2014,Essence,Manuelle,125000 Km,4 CV,Très bon,12 Sept. 2017,22500
1033,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-plus-14623,Peugeot,206 plus,2012,Essence,Manuelle,125000 Km,4 CV,Très bon,12 Sept. 2017,17800
1034,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c5-14622,Citroen,C5,2009,Essence,Manuelle,175000 Km,,Très bon,12 Sept. 2017,26000
1035,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-14621,Renault,Clio,2012,Essence,Manuelle,145000 Km,5 CV,Très bon,12 Sept. 2017,14500
1036,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-500-14620,Fiat,500,2009,Essence,Manuelle,105000 Km,4 CV,Très bon,12 Sept. 2017,22500
1037,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-6-14619,Volkswagen,Golf 6,2010,Essence,Manuelle,125000 Km,7 CV,Très bon,12 Sept. 2017,32000
1038,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-berlingo-14618,Citroen,Berlingo,2009,Diesel,Manuelle,195000 Km,7 CV,Très bon,12 Sept. 2017,21800
